csa_name_mod2,company_id,company_name,shifts_worked,adjusted_head_count,fill_rate,industry_name,avg_head_count,avg_hourly_wage,avg_shift_lead,2023_rev,avg_days_between_shifts,total_head_count,year_quarter_comp_start
All Other Markets Combined,4908,eseelrSiac maArleUtnvi ,,,,,,,,,,,2022Q4
All Other Markets Combined,4915,V  aara sgkLnLeeCSttnRlpi,,,,,,,,,,,2022Q3
All Other Markets Combined,4924,mlauntpy HynoheeSro tgla CaCi,1.0,2.0,0.5,Food Services,2.0,25.0,1.0,24.0,,2.0,2023Q3
"Salt Lake City-Provo-Orem, UT",4933,fiMSfnMhne agaii hcdo esrl tiereuRc,,,,,,,,,,,
All Other Markets Combined,4936,"cnncoMO E I,I.",272.0,342.0,0.7953,Warehouse,3.3434,15.555555555555555,1.3551,11812.47,1.7755,331.0,2022Q3
All Other Markets Combined,4940,RaocosaeweryRf ct,218.0,246.0,0.8862,Entertainment,1.5,15.0,4.7821,7392.88,1.915,246.0,2022Q3
All Other Markets Combined,4943," LrLhee,usToC",,,,,,,,,,,2022Q3
"Salt Lake City-Provo-Orem, UT",4944,eVI6 uX9Sen,,,,,,,,,,,2022Q3
"Salt Lake City-Provo-Orem, UT",4948,Hi glHndsoC,,,,Construction,,,0.0,,,,2022Q3
"Salt Lake City-Provo-Orem, UT",4953,eteCvCnneltl eaScniarn a Poto,5089.0,5283.0,0.9633,Events,6.01,16.0,4.622,229127.51,0.0745,4814.0,2022Q3
All Other Markets Combined,4956,hoc LoiPosspGrotl rlS ,,,,,,,,,,,
All Other Markets Combined,4966,ez  reoldGrlPeurpA,,,,,,,,,,,2022Q3
All Other Markets Combined,4967, uni veeprneJErGsetn,6.0,6.0,1.0,Events,1.2,18.2,12.5,197.26,19.5,6.0,2022Q4
"Salt Lake City-Provo-Orem, UT",4970,niesC torGssotm aWe,,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",4971,tCn islDPreoIeNa,37.0,47.0,0.7872,Retail,2.2273,16.545454545454547,2.7813,693.44,10.9,49.0,2022Q4
All Other Markets Combined,4971,PeICNten sDralio,37.0,47.0,0.7872,Retail,2.2273,16.545454545454547,2.7813,693.44,10.9,49.0,2022Q4
"Salt Lake City-Provo-Orem, UT",4972,o Crslerdwa DorafSo,,,,,,,,,,,
All Other Markets Combined,4974,"sMaa bFncii.e atIlrosrGtd,s wsc",,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",4990,mMie ineaTch,,,,,,,,,,,2022Q3
All Other Markets Combined,5001,ucCo nJfthein,,,,,,,,,,,2022Q4
All Other Markets Combined,5004,n toieHicstsnriaBsoMa ,5.0,6.0,0.8333,Events,1.75,18.5,74.6,109.84,104.5,7.0,2023Q1
"Dallas-Fort Worth, TX-OK",5005,oaihrhsuBclnc,8.0,8.0,1.0,Food Services,4.0,20.0,1.0,236.88,,4.0,2022Q3
All Other Markets Combined,5018,eMtetsFarod kn mranr aGRe,,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",5022,kiea tisiogMRDr ens,59.0,62.0,0.9516,Sales,1.4762,14.821428571428571,2.9792,2507.0,6.1951,62.0,2022Q3
"Salt Lake City-Provo-Orem, UT",5023,lthh muauhP tl(Tgssr inoUesaiiC -)a,,,,Hospitality,,,7.0,,,,2022Q3
"Salt Lake City-Provo-Orem, UT",5025,0s2f ih1iaeB )r i-(htUmauTosioe 1 nC,76.0,76.0,1.0,Hospitality,1.0,17.30263157894737,5.0101,3810.55,3.8,76.0,2022Q4
"Salt Lake City-Provo-Orem, UT",5027,u iTeosBh tU ri()4 Cie moi-h9anfsa,44.0,44.0,1.0,Hospitality,1.0,16.032608695652176,6.2206,1685.4,0.8372,46.0,2022Q3
"Salt Lake City-Provo-Orem, UT",5029,hUxCa) -TarsaeuiVsnm heot i (,1.0,1.0,1.0,Hospitality,1.0,17.0,2.0,44.2,,1.0,2022Q4
"Salt Lake City-Provo-Orem, UT",5030,1ui a 0oC -sih1tfo)hsrBUT(0eia  mein,1455.0,1471.0,0.9891,Hospitality,1.1946,17.070403587443945,9.4051,72100.0,0.0254,1332.0,2022Q3
"Salt Lake City-Provo-Orem, UT",5031,nrueanTmntstImta )(e hssxThs- iouCi s Uae,76.0,78.0,0.9744,Hospitality,1.0519,16.98701298701299,4.1346,3488.73,3.8378,81.0,2022Q4
"Salt Lake City-Provo-Orem, UT",5033,aMtu  oBEeDyCI,320.0,323.0,0.9907,Warehouse,17.9412,15.0,9.9583,12984.6,3.5,305.0,2022Q3
"Las Vegas-Henderson, NV",5040,ce-lrnFS AaC tlyopneam,,,,,,,,,,,2022Q3
"Salt Lake City-Provo-Orem, UT",5047,Lfrcmr naeoPReS,202.0,212.0,0.9528,Warehouse,2.4524,19.952380952380956,44.1036,10591.16,3.5921,206.0,2022Q3
All Other Markets Combined,5048,MBgCreTEw  tdSa-mosienBa eo n,170.0,317.0,0.5363,Events,49.625,16.125,11.375,6818.28,31.0,397.0,2022Q3
"Dallas-Fort Worth, TX-OK",5056,aoP e aGCznlrzaer,1.0,1.0,1.0,Food Services,1.0,15.0,2.5,19.2,,1.0,2022Q3
All Other Markets Combined,5057,skp m conartiadoHxMJ ogsMnMloaiacS i eelaoi-,715.0,758.0,0.9433,Food Services,1.4654,17.83739837398374,9.6952,29083.25,0.25,721.0,2022Q3
All Other Markets Combined,5060,Jiiso  crmxrk-Nhdnl aeSoMcaogMot aoe,22.0,23.0,0.9565,Food Services,1.0952,17.0,7.0833,896.86,4.2,23.0,2023Q1
"Salt Lake City-Provo-Orem, UT",5061,Cmha trrfegdnavTitUosniSE-  na ewtM U oeyB,,,,,,,,,,,2022Q3
All Other Markets Combined,5062,t aVSkl o o EoscrearexoJo SnhiMmdN-,1451.0,1540.0,0.9422,Janitorial,1.1367,15.661661434472542,22.4851,50248.56,0.0387,1813.0,2022Q4
All Other Markets Combined,5070,"vcEetCxeu sv,niLE etL",,,,,,,,,,,2022Q3
"Dallas-Fort Worth, TX-OK",5079,Seér CaBfe fioore,,,,,,,,,,,2022Q3
"Dallas-Fort Worth, TX-OK",5092,Ti LAnenL,1.0,2.0,0.5,Warehouse,2.0,17.0,0.0,20.23,,2.0,2022Q3
All Other Markets Combined,5093, oaMwiiuW,8.0,8.0,1.0,Food Services,1.0,16.0,8.9286,264.87,36.7143,8.0,2022Q4
All Other Markets Combined,5096,"ceapeare vlLe  iCls'lsSg,npniChCL",,,,Janitorial,,,4.25,,,,2022Q4
"Salt Lake City-Provo-Orem, UT",5103,i nteonnntaWErtrmdee,131.0,144.0,0.9097,Entertainment,4.3226,17.29032258064516,9.9512,4490.71,8.8,134.0,2022Q3
"Las Vegas-Henderson, NV",5104,TrstirPeep,65.0,74.0,0.8784,Warehouse,1.9189,17.054054054054053,21.2045,1795.23,7.4412,71.0,2022Q3
All Other Markets Combined,5106,pC lcmevrereianne oSayG,,,,,,,,,,,
All Other Markets Combined,5109,PbtS8 5for  sou1,,,,,,,,,,,
All Other Markets Combined,5110,gn ErKwi eOC,175.0,267.0,0.6554,Entertainment,12.48,17.0,7.6538,4001.21,6.8182,312.0,2022Q3
All Other Markets Combined,5113, IdnssrieeavDelil,,,,,,,,,,,2022Q3
"Salt Lake City-Provo-Orem, UT",5115,yhiTnBgcoa etelohsaWc,,,,,,,,,,,2022Q3
"Salt Lake City-Provo-Orem, UT",5120," re ,o.FInoc oygGndsE",21.0,25.0,0.84,Manufacturing,2.875,15.125,3.4444,706.88,19.8571,23.0,2022Q3
"Las Vegas-Henderson, NV",5123,crstni s LnoLaiVstaogeCg sac io ai&gstL,,,,,,,,,,,
All Other Markets Combined,5124,h .pMCirp,,,,,,,,,,,2022Q3
All Other Markets Combined,5125,fGoarllod yo eF,,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",5129,rim AaneDeCsoF twWge,2.0,6.0,0.3333,Food Services,6.0,20.0,5.0,74.9,,6.0,2022Q4
All Other Markets Combined,5130,icktoMoaaoome udS osrMxgeihJ al Snc-,348.0,362.0,0.9613,Food Services,1.1051,17.454767726161368,10.4741,12659.57,0.5584,452.0,2023Q1
"Dallas-Fort Worth, TX-OK",5132,e tncvaeirlFMfkuimll,18.0,18.0,1.0,Warehouse,2.0,16.9,30.1667,513.99,1.1429,20.0,2022Q4
"Dallas-Fort Worth, TX-OK",5146,L kgi nC&aaCters CtaAre a e,163.0,173.0,0.9422,Food Services,1.18,14.626666666666669,3.6065,6189.2,1.4722,177.0,2022Q3
"Salt Lake City-Provo-Orem, UT",5147,aernnugnelin ea tpaMemGCont,81.0,81.0,1.0,Events,14.2,16.6,148.0,3253.21,10.0,71.0,2023Q3
All Other Markets Combined,5148,SRDVL&CCGDN IIE ENEA,,,,,,,,,,,2022Q3
"Las Vegas-Henderson, NV",5150,yiL eCS isemPlL,,,,,,,,,,,2022Q3
All Other Markets Combined,5159,aTt ieesmoy  n cbiLnaelOnEciia,,,,,,,,,,,2022Q3
"Dallas-Fort Worth, TX-OK",5162,c tgaeecPlh kanPFoa -,,,,,,,,,,,2022Q3
All Other Markets Combined,5171, nnro-tSaitiSnnta nei eCggAr oau,85.0,95.0,0.8947,Hospitality,2.6765,17.0,12.7073,2400.79,6.4848,91.0,2022Q3
"Las Vegas-Henderson, NV",5172,Ysh AruWesa tn igiCo,,,,,,,,,,,
All Other Markets Combined,5183, l/ccWcor adtihetoogeyhm.tLa waKreClPn oP ,,,,,,,,,,,
All Other Markets Combined,5184,oaa gmWefDna8 seAht r01 t-e0,,,,,,,,,,,2022Q4
All Other Markets Combined,5187,srihNgn tAozia,,,,,,,,,,,2022Q3
"Salt Lake City-Provo-Orem, UT",5189,fRxaet r onomIlC,,,,,,,,,,,
All Other Markets Combined,5191,s rsarWiw&vr eeeOycWdnith ,26.0,27.0,0.963,Events,1.1667,17.0,3.6757,224.68,1.6471,21.0,2022Q4
All Other Markets Combined,5193,onrbS ud eTlde aiiT,,,,,,,,,,,2022Q4
All Other Markets Combined,5195,gat  sorNsenCmei,3.0,4.0,0.75,Food Services,4.0,15.0,5.0,35.93,,4.0,2023Q1
All Other Markets Combined,5207,imnsbIoGntt vessne,,,,,,,,,,,2022Q3
All Other Markets Combined,5208,athteognOr BCix u eT,,,,,,,,,,,2022Q4
All Other Markets Combined,5216,er rhesisBdhtniaChAneaanT tgBi  ,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",5219,e z eCrzanSyadGra,,,,,,,,,,,2022Q4
All Other Markets Combined,5223, C ieasetttWFrganEir ,37.0,38.0,0.9737,Food Services,1.4231,16.423076923076923,6.5758,1163.12,12.2857,37.0,2022Q4
All Other Markets Combined,5230, NlwLReCetReo &tn aCii ingL ,,,,,,,,,,,
All Other Markets Combined,5233,ri oblaMpus tirS tSnHtelriigy,12.0,14.0,0.8571,Hospitality,2.0714,16.285714285714285,10.1154,266.88,27.8,29.0,2023Q2
"Salt Lake City-Provo-Orem, UT",5240,na HdrH poenye,3.0,3.0,1.0,Warehouse,3.0,15.0,1.0,106.21,,3.0,2022Q4
"Las Vegas-Henderson, NV",5245,rV  etroiCeNLiIvercs LnS,6.0,8.0,0.75,Delivery,4.0,17.0,3.5,188.95,1.0,8.0,2023Q2
All Other Markets Combined,5249,ai  evnDEtsvsA,7.0,9.0,0.7778,Events,4.0,18.5,124.4286,153.6,0.0,16.0,2022Q4
All Other Markets Combined,5252,rislraawIl.d  eloWenedWesc ohuhoWe,,,,Warehouse,,,11.3571,,,,
"Salt Lake City-Provo-Orem, UT",5254,tiTPSe  r.oni,,,,,,,,,,,2022Q4
All Other Markets Combined,5257,clasni onoItaeJr  lnciva gtenya,,,,,,,,,,,2022Q4
All Other Markets Combined,5264,tnwereeSe tsCiaiwu,40.0,43.0,0.9302,Food Services,1.3333,13.651515151515152,2.3,1587.37,8.7,44.0,2022Q4
All Other Markets Combined,5265,SPdUouLstodiPelpwa cta SyorrcHsd ,,,,,,,,,,,
All Other Markets Combined,5266,rFstsaaa eeMahnaclnP,,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",5270,LrlClh TeG Li,4.0,4.0,1.0,Food Services,1.0,17.8,4.3333,83.78,81.6667,5.0,2022Q4
All Other Markets Combined,5272, iregB ktVmaXntMeer,,,,,,,,,,,2022Q4
All Other Markets Combined,5274,Eavdint geBsre,6.0,6.0,1.0,Manufacturing,1.0,15.0,1.5,196.62,78.6667,4.0,2022Q4
"Salt Lake City-Provo-Orem, UT",5282,oSosrpt,,,,,,,,,,,2022Q4
All Other Markets Combined,5286,eastiaeneepksosne  athR -knirCJso,282.0,302.0,0.9338,Construction,1.973,16.925675675675677,2.0983,10925.28,2.0993,292.0,2022Q4
"Salt Lake City-Provo-Orem, UT",5287,kiaPeoyCtrlH t ,,,,,,,,,,,2022Q4
All Other Markets Combined,5289,eMicrnvASneai g GsleC,,,,,,,,,,,2022Q4
All Other Markets Combined,5291,LnVanacitiieL rti CG,685.0,754.0,0.9085,Manufacturing,3.433,15.0,4.92,21611.18,1.4512,769.0,2022Q4
All Other Markets Combined,5306,Mnyainc timDgaitio,,,,,,,,,,,
All Other Markets Combined,5313,gGu ItraTdCkFi ec ndo noHra,,,,,,,,,,,
All Other Markets Combined,5314,EN LTE FOASOMINN,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",5315,eveLtrfso,,,,,,,,,,,2022Q4
"Dallas-Fort Worth, TX-OK",5316,trnCsl grwoH tiooPlneea,,,,,,,,,,,2022Q4
"Dallas-Fort Worth, TX-OK",5322,b lOytnaCCruukomon t,185.0,185.0,1.0,Food Services,1.0054,16.79032258064516,5.5545,6859.36,1.6932,187.0,2022Q4
"Las Vegas-Henderson, NV",5323, oagsia ttne1sVaros R)(eL,,,,,,,,,,,2022Q4
All Other Markets Combined,5324,goes tl nMrnilieKilMt,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",5325,ulooulCt iBilnifnos,,,,Manufacturing,1.0,17.0,4.0,,,2.0,2022Q4
"Dallas-Fort Worth, TX-OK",5326,ntCedhslo sodteoilairC,,,,,,,,,,,2022Q4
All Other Markets Combined,5327,KgnJi knu,,,,,,,,,,,
All Other Markets Combined,5333,omn cgtiRs eSafsM neeyiuh,,,,,,,,,,,2022Q4
"Dallas-Fort Worth, TX-OK",5334,rWiitaDi&tB sngiSu sneroPh bou,48.0,52.0,0.9231,Warehouse,2.3333,15.083333333333334,30.625,1903.32,7.4,56.0,2023Q2
All Other Markets Combined,5335,o in  CcreboavGnaSrperoaslgeltiinloC,,,,Janitorial,1.0,13.0,2.25,,,1.0,2022Q4
"Salt Lake City-Provo-Orem, UT",5336,n enBseL gHQidogx,40.0,40.0,1.0,Entertainment,2.9091,16.363636363636363,3.4615,1043.19,14.5,32.0,2022Q4
"Salt Lake City-Provo-Orem, UT",5337,eE nLov or-aeenTht ds,48.0,58.0,0.8276,Events,3.25,17.0,16.0,720.0,4.4706,52.0,2022Q4
All Other Markets Combined,5338,evoitmsptCcRleSeoro ar nieste,36.0,36.0,1.0,Construction,1.0,18.90277777777778,5.4667,1841.71,3.2353,36.0,2022Q4
All Other Markets Combined,5339,tHuind Snyscoit  eoeoinafM,2.0,3.0,0.6667,Hospitality,1.1429,18.0,13.1429,110.79,96.0,8.0,2022Q4
"Salt Lake City-Provo-Orem, UT",5340,getri i'MCearnse,19.0,20.0,0.95,Food Services,1.8,14.0,1.4,631.22,18.5556,18.0,2022Q4
All Other Markets Combined,5343,teeSes ihroercmpAvs,27.0,28.0,0.9643,Construction,1.8667,17.0,8.6316,1109.69,1.4286,28.0,2022Q4
All Other Markets Combined,5350,ahCeatr-AIalnseidotraO en n p or,293.0,331.0,0.8852,Events,3.0163,16.276422764227643,20.7597,10041.85,2.9255,371.0,2022Q4
All Other Markets Combined,5363,étMLFM aiMcoLCg riao  s,1.0,1.0,1.0,Events,1.0,18.0,213.0,32.96,,1.0,2023Q2
All Other Markets Combined,5367,atncnHnhKe's hai,,,,Food Services,,,107.0,,,,2022Q4
All Other Markets Combined,5368,oDt SBkNQIeCBatm ,,,,,,,,,,,2022Q4
"Las Vegas-Henderson, NV",5371,nspunS poI,654.0,905.0,0.7227,Warehouse,6.331,13.696551724137931,1.2632,22282.71,2.0429,918.0,2022Q4
All Other Markets Combined,5373,on itrsimFePs,,,,,,,,,,,2022Q4
"Dallas-Fort Worth, TX-OK",5385,st SeteltifSur uBeol,23.0,24.0,0.9583,Food Services,1.0952,13.19047619047619,12.56,648.81,13.3333,23.0,2022Q4
All Other Markets Combined,5386, EPnGt seaecSvlip,,,,,,,,,,,2022Q4
All Other Markets Combined,5387,puaErc,128.0,141.0,0.9078,Warehouse,1.2991,16.514018691588785,30.2153,6717.13,1.099,139.0,2023Q3
"Salt Lake City-Provo-Orem, UT",5389,iiKzk,99.0,122.0,0.8115,Warehouse,3.5676,16.91891891891892,6.7436,4045.05,10.3103,132.0,2022Q4
All Other Markets Combined,5390, tCaerueBrsipisnkn rseA,1.0,1.0,1.0,Real Estate,1.0,17.0,1.0,53.18,,1.0,2022Q4
All Other Markets Combined,5392,fnrhgisKei,,,,,,,,,,,
All Other Markets Combined,5400, fsaun oWmDHr8ge o aNt0  aW-o10te,,,,Construction,,,0.0,,,,
"Las Vegas-Henderson, NV",5402,Ts v nen P&RCeEtt,,,,,,,,,,,2022Q4
All Other Markets Combined,5406,ioaa CcroS in ne RtsroNetasCerviflo,,,,,,,,,,,2022Q4
"Dallas-Fort Worth, TX-OK",5407,luCnpC urhbtyouT Cl byro,103.0,110.0,0.9364,Hospitality,1.9434,14.0,6.4769,3321.92,1.7885,103.0,2022Q4
All Other Markets Combined,5413, PghrCsantai ntgxceeoE,,,,,,,,,,,
All Other Markets Combined,5416,risOet yaUMFiie  -BvsetSno t,40.0,41.0,0.9756,Janitorial,1.3125,16.0,10.4912,1357.91,0.6,42.0,2023Q1
All Other Markets Combined,5418,reOnunooSvrineocsar   tSiAP,,,,Janitorial,,,2.0,,,,
"Dallas-Fort Worth, TX-OK",5421,AlClen4al,7.0,9.0,0.7778,Janitorial,1.5,15.0,91.8333,111.0,31.5,9.0,2022Q4
All Other Markets Combined,5435,dsoxeea TrfWle ,,,,,,,,,,,2022Q4
All Other Markets Combined,5436,dsoteso nHFo,,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",5437,Cis BSoootr,,,,,,,,,,,2022Q4
"Salt Lake City-Provo-Orem, UT",5439, FsDwaineng,14.0,15.0,0.9333,Warehouse,3.75,16.0,1.75,666.6,6.6667,15.0,2022Q4
"Las Vegas-Henderson, NV",5454,ireFGFguhrb ear rucktT u,,,,,,,,,,,
All Other Markets Combined,5468,nrCes tna EetisvkgraCP .& ,,,,,,,,,,,2022Q4
All Other Markets Combined,5473,eLtcMtisyi s,,,,,,,,,,,
All Other Markets Combined,5480,"hscnwyt?.he,Iaca W",,,,,,,,,,,
"Las Vegas-Henderson, NV",5481,GemolteCernoisrta bu,,,,Food Services,,,6.0,,,,
All Other Markets Combined,5481,tGnbomtesru iaelCeor,,,,Food Services,,,6.0,,,,
"Salt Lake City-Provo-Orem, UT",5483, -eevrDngatayCelae dLM ten,2.0,2.0,1.0,Food Services,15.5952,17.476190476190474,24.2093,97.02,8.0,655.0,2022Q4
All Other Markets Combined,5484,e rAiotasPRnASto,,,,,,,,,,,
All Other Markets Combined,5491,tpsea sterrPoLiaa,2.0,2.0,1.0,Construction,2.0,17.0,22.0,65.45,,2.0,2022Q4
All Other Markets Combined,5501,tcisua MRqA,,,,,,,,,,,2022Q4
"Dallas-Fort Worth, TX-OK",5509,noys Beilsa rclJeAiesc,1.0,1.0,1.0,Retail,1.0,17.0,145.75,29.93,,3.0,2022Q4
All Other Markets Combined,5509,cclissAJye o slnBeraie,1.0,1.0,1.0,Retail,1.0,17.0,145.75,29.93,,3.0,2022Q4
"Salt Lake City-Provo-Orem, UT",5513,no)ha-mC tGH aiUhsiuCT (se ,23.0,24.0,0.9583,Food Services,1.037,17.0,6.5128,931.86,7.5,28.0,2023Q2
"Salt Lake City-Provo-Orem, UT",5523,frmieoaC,,,,,,,,,,,2022Q4
All Other Markets Combined,5525,sitlCeiTneuar Gber egmtdao,2.0,2.0,1.0,Food Services,1.0,18.0,2.6667,86.4,6.0,2.0,2022Q4
All Other Markets Combined,5533,rBohaistiT ,,,,,,,,,,,2022Q4
All Other Markets Combined,5535, erheCSesvcicoi,32.0,32.0,1.0,Janitorial,1.0,14.25,44.6949,1043.32,6.7742,32.0,2023Q1
All Other Markets Combined,5539,lnocLi tooMa,,,,,,,,,,,2022Q4
All Other Markets Combined,5542,"CL LR.ARSSTELCN,EPOTEI H II",,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",5543,CngtEyalraans denvi  t'eeCs,48.0,53.0,0.9057,Food Services,2.381,14.0,0.4545,1292.75,9.3158,50.0,2023Q2
"Salt Lake City-Provo-Orem, UT",5546,okeRBlddirrces ui,22.0,22.0,1.0,Construction,5.3333,20.0,91.25,1081.22,122.0,16.0,2022Q4
"Las Vegas-Henderson, NV",5547,eneso fnePa blag&leraiBionr ilRsdt,1.0,1.0,1.0,Events,1.0,30.0,3.5,21.0,,1.0,2022Q4
"Salt Lake City-Provo-Orem, UT",5548,n(JSSLpshpunCtlo yoe ),,,,,,,,,,,2022Q4
All Other Markets Combined,5551,yrQBsokC B,6.0,6.0,1.0,Food Services,1.0,17.0,25.8824,158.44,17.8,8.0,2022Q4
All Other Markets Combined,5567,AieEMWoEo0GA10ATB   Rf-8sD ,34.0,36.0,0.9444,Construction,1.1515,17.5,2.5952,1414.01,2.3929,38.0,2022Q4
"Salt Lake City-Provo-Orem, UT",5568,h egiteicns icDor sn tvrrosnteuco,3.0,4.0,0.75,Construction,2.0,17.0,2.4,132.75,1.0,4.0,2023Q1
All Other Markets Combined,5572,neCav&i Dvrn esCgEL ttL ataa,35.0,42.0,0.8333,Food Services,1.4706,14.764705882352942,12.7451,938.62,8.6429,50.0,2022Q4
All Other Markets Combined,5574,aVd3ryoercaRiHshn s n e,,,,,,,,,,,2022Q4
"Las Vegas-Henderson, NV",5575,dgocueirG aoSl,,,,,,,,,,,2022Q4
All Other Markets Combined,5576,arpCgannCanDm ig erlkLL Sile,,,,,,,,,,,2022Q4
All Other Markets Combined,5579,AS eeatvdbgo,,,,Real Estate,,,66.0,,,,
All Other Markets Combined,5581,n cDarviCliShraeegsene ,,,,,,,,,,,2022Q4
"Dallas-Fort Worth, TX-OK",5585,iLnfiar c efpiCteoS eg,8.0,9.0,0.8889,Food Services,2.6667,20.0,6.0,372.94,1.0,8.0,2023Q1
All Other Markets Combined,5587, ocALossthraiwtlehoFodolro ngieboN i,14.0,14.0,1.0,Events,2.5,17.75,188.5,308.06,89.3333,10.0,2022Q4
All Other Markets Combined,5596,oertlCeT  arhceaL,,,,,,,,,,,2022Q4
"Salt Lake City-Provo-Orem, UT",5600,Te(soa-luFei ahh  iunm anrtCieUessMsd)c i,5.0,5.0,1.0,Food Services,1.0,16.0,2.7143,283.68,7.0,5.0,2022Q4
"Dallas-Fort Worth, TX-OK",5604,T eo afAnteCs&ms GT iAnPtrrgaeer Ttx r,140.0,147.0,0.9524,Food Services,1.5281,17.02247191011236,9.1704,4306.39,3.0588,136.0,2022Q4
All Other Markets Combined,5606,RSLNEILPEVHSSE AWE,,,,,,,,,,,
"Las Vegas-Henderson, NV",5617,Homipt tSaggoeaU ni,,,,,,,,,,,2022Q4
All Other Markets Combined,5625,tarpo urPCiseynlc,,,,,,,,,,,
"Las Vegas-Henderson, NV",5629,tieDgdLh,,,,,,,,,,,2022Q4
All Other Markets Combined,5631, isgTiolLoagotsh nueVecnp,79.0,89.0,0.8876,Manufacturing,2.2647,14.588235294117649,2.875,3092.06,7.9091,77.0,2022Q4
All Other Markets Combined,5637,ataisnrioinoRJg esthRe k- nsel,15.0,20.0,0.75,Construction,1.7273,17.0,0.9231,448.15,21.2,19.0,2022Q4
"Salt Lake City-Provo-Orem, UT",5638,hiStmpitOcs ,1453.0,1684.0,0.8628,Manufacturing,3.6263,15.385010266940451,4.4508,58595.64,0.6043,1766.0,2022Q4
All Other Markets Combined,5640,oe HHntmtadpgLna  -Tolenhi ,101.0,131.0,0.771,Hospitality,3.0488,15.170731707317072,7.8103,3619.82,6.4103,125.0,2023Q1
All Other Markets Combined,5646,viLe84,16.0,26.0,0.6154,Events,5.2,18.0,5.2,371.66,60.0,26.0,2022Q4
All Other Markets Combined,5647,nSyd mHrB (oeSegkynHpaai)adn  s,,,,,,,,,,,2022Q4
"Las Vegas-Henderson, NV",5648,g ateSapS heecT,1.0,1.0,1.0,Real Estate,1.0,17.0,3.5,13.9,,1.0,2023Q1
All Other Markets Combined,5650,yakHen (amk )oaCwobaH Pdrbey B,,,,,,,,,,,2022Q4
"Salt Lake City-Provo-Orem, UT",5652,vmieo H&He ,,,,,,,,,,,2022Q4
All Other Markets Combined,5658,soHcg ayhi LsapdclIiten,,,,,,,,,,,2022Q4
All Other Markets Combined,5662,hmooat-rifcNooefeenaltstrnrrsnHtsePuaR W lkoto ,558.0,678.0,0.823,Hospitality,3.6328,14.271186440677964,3.0821,18551.05,1.3964,643.0,2022Q4
All Other Markets Combined,5668,tsnr Exmitece  &ib SeeihntvemAvsEu,250.0,266.0,0.9398,Entertainment,2.2963,18.30246913580247,7.5578,9867.47,0.4015,372.0,2023Q3
"Salt Lake City-Provo-Orem, UT",5676,yvo CIyC ti,140.0,161.0,0.8696,Warehouse,3.4565,15.0,3.2553,5492.08,6.6667,159.0,2022Q4
All Other Markets Combined,5682,edTrlp esCnih Fcrihie,3.0,4.0,0.75,Food Services,1.3333,17.0,7.6667,72.89,19.5,4.0,2022Q4
All Other Markets Combined,5686,aromA,,,,,,,,,,,
All Other Markets Combined,5696,p pweaCmiyegnrCoer rSiBgk nn ,3.0,3.0,1.0,Food Services,1.0,10.0,3.2857,27.25,3.5,4.0,2023Q3
"Salt Lake City-Provo-Orem, UT",5698,"E)nleut daranmg ,ryAerUiebs(T Mr",162.0,182.0,0.8901,Retail,3.1455,15.581818181818182,15.1897,6389.61,1.537,173.0,2022Q4
"Dallas-Fort Worth, TX-OK",5698,"),r(ubimUyragdsn  rtEMenAralTe e",162.0,182.0,0.8901,Retail,3.1455,15.581818181818182,15.1897,6389.61,1.537,173.0,2022Q4
All Other Markets Combined,5702,x  AbLv ydrnlaul&f enueaRettsErfo,25.0,29.0,0.8621,Events,2.8,14.0,1.9091,864.77,3.5556,28.0,2022Q4
All Other Markets Combined,5703,edaawHeHmkoSeena  B)y (un,,,,,,,,,,,2022Q4
All Other Markets Combined,5713,Sl sCnergie cacekTeicvhni,4.0,4.0,1.0,Janitorial,1.0,12.0,6.3333,-9.9,2.0,6.0,2023Q1
All Other Markets Combined,5716,n oingeSJaMniv l iaetionraeeC_Wlcr,,,,,,,,,,,
All Other Markets Combined,5721,Inrsloai COnodclir. hc,,,,,,,,,,,2022Q4
All Other Markets Combined,5727,"Snegvntgt,acn I Ei",,,,,,,,,,,2022Q4
All Other Markets Combined,5728,mi eaveAliCCnemcoCgle CcarirS n,,,,,,,,,,,2022Q4
All Other Markets Combined,5736,rcIrosiePensit re,,,,,,,,,,,2022Q4
All Other Markets Combined,5740,(KeoHdwasnnaa nHemey B ek),,,,Food Services,,,28.5,,,,2022Q4
"Dallas-Fort Worth, TX-OK",5741, eHmrPSiaingt oemg,4.0,4.0,1.0,Warehouse,4.0,18.0,1.0,182.46,,4.0,2022Q4
All Other Markets Combined,5742,nahoeB vk(Hmnaeao)kodr yB eH,,,,Food Services,,,69.25,,,,2022Q4
All Other Markets Combined,5752,) aoe kym enHnooaadtBR HaB(c,,,,,,,,,,,2022Q4
"Dallas-Fort Worth, TX-OK",5761,ehe Tal meTaCn,,,,,,,,,,,2022Q4
