csa_name_mod2,company_id,company_name,shifts_worked,adjusted_head_count,fill_rate,industry_name,average_head_count,average_hourly_wage,average_shift_lead,total_net_commissionable_revenue_2023,avg_days_between_shifts
All Other Markets Combined,6805,"Cordogan Clark Consulting Services, LLC",191,218,0.8761,Construction,2.5273,30.070454545454545,8.0818,12984.39,2.4778
"Dallas-Fort Worth, TX-OK",6807,Bouré Event Studio,29,34,0.8529,Events,1.6522,20.304347826086957,4.3043,549.91,11.5556
All Other Markets Combined,6810,MedSource Labs,,,,Medical,1.0000,15,3.0000,,
All Other Markets Combined,6812,Lakeland Manor,15,18,0.8333,Events,2.3636,15.181818181818182,14.1818,446.09,26.8333
"Dallas-Fort Worth, TX-OK",6814,Etage Events,1,1,1.0000,Events,1.0000,18,3.0000,40.04,
All Other Markets Combined,6819,Unique Custom Designs,4,6,0.6667,Events,6.0000,15.88888888888889,2.3333,79.4,
All Other Markets Combined,6823,Patriot Movers,1,2,0.5000,Real Estate,1.6000,20,2.8000,19.85,
All Other Markets Combined,6830,Maidman cleaning service inc ,,,,Janitorial,1.0000,12,160.8000,,
All Other Markets Combined,6833,Bet Shalom Synagogue,4,5,0.8000,Performance Arts,2.5000,22.5,13.0000,136.91,0.0000
All Other Markets Combined,6835,Sodexo Magic - Jackson BHH,313,320,0.9781,Food Services,1.0289,18.27296587926509,8.1706,11276.56,0.4740
All Other Markets Combined,6836,Joey's Movers of Evanston LLC,85,117,0.7265,Delivery,2.2982,18.228070175438596,1.4912,4883.7,3.0000
"Dallas-Fort Worth, TX-OK",6839,"Travel Safe Water, Inc.",19,24,0.7917,Construction,3.0000,19,2.7500,1119.17,1.0000
All Other Markets Combined,6842,O&W Enterprise Inc DBA RVA BBQ,1,1,1.0000,Food Services,1.1667,16.833333333333332,14.5000,56,
All Other Markets Combined,6847,SUDS Commercial Cleaning,1,1,1.0000,Janitorial,1.0000,17,0.0000,43.61,
All Other Markets Combined,6852,No Limit Foods,9,9,1.0000,Food Services,1.1429,17,3.2857,159.72,4.6000
"Las Vegas-Henderson, NV",6860,Picture Perfect LV Photo Booth,,,,Entertainment,1.0000,17.666666666666668,4.0000,,
"Las Vegas-Henderson, NV",6861,Joy Squad LLC,,,,Events,2.0000,17,28.0000,,
All Other Markets Combined,6862,Sodexo - Jackson West EVS,96,107,0.8972,Janitorial,2.7544,15.298245614035087,8.2281,2879.41,3.1364
"Dallas-Fort Worth, TX-OK",6863,JDog Junk Removal & Hauling - Frisco,2,4,0.5000,Construction,2.0000,17,3.5000,42.17,2.0000
All Other Markets Combined,6865,Drip Drop Distro,17,22,0.7727,Warehouse,2.0000,15,1.9091,701.67,15.0000
All Other Markets Combined,6866,Sodexo - Jackson South EVS,46,53,0.8679,Janitorial,2.7619,15,8.1429,1310.96,1.4667
All Other Markets Combined,6868,Photo Booth Time,,,,Events,5.0000,25,15.0000,,
"Dallas-Fort Worth, TX-OK",6875,PCR Recycling,13,15,0.8667,Manufacturing,2.6250,15,3.0000,510.13,4.0000
"Las Vegas-Henderson, NV",6881,Le belle france LLC,1,1,1.0000,Hospitality,1.0000,20,13.0000,49.6,
All Other Markets Combined,6883,Hollywood Blvd Cinema,2,2,1.0000,Entertainment,2.0000,9,4.5000,6.1,
All Other Markets Combined,6884,Embree Construction Group Inc.,4,6,0.6667,Construction,2.0000,18,1.0000,85.46,0.0000
All Other Markets Combined,6886,Valiant Cleaning Service ,5,6,0.8333,Janitorial,1.3333,12.777777777777779,28.2778,58.98,45.0000
"Las Vegas-Henderson, NV",6890,Quinn Moving Solutions,3,3,1.0000,Delivery,3.0000,15,2.5000,120.81,
All Other Markets Combined,6893,Tropical Smoothie Cafe - Spring Hill,15,21,0.7143,Food Services,2.5833,15,10.7500,448.26,2.2857
All Other Markets Combined,6894,Subway 30558 - Madison WI,25,25,1.0000,Food Services,1.0000,13.741935483870968,3.2903,534.34,1.6087
All Other Markets Combined,6895,Phoenix Rose,1,1,1.0000,Warehouse,1.0000,16,1.0000,31.6,
All Other Markets Combined,6896,Music City Maintenance,15,17,0.8824,Janitorial,1.1714,17,9.7714,392.16,11.6000
"Dallas-Fort Worth, TX-OK",6899,Cheeza Pleeza,2,2,1.0000,Food Services,2.0000,15,1.0000,30.35,
"Salt Lake City-Provo-Orem, UT",6902,Navis Pack & Ship (SLC),131,135,0.9704,Warehouse,1.3520,17.572,5.6720,5801.42,2.2903
All Other Markets Combined,6903,Three Nails Clothing,,,,Retail,3.0000,18.153846153846153,11.9231,,
All Other Markets Combined,6905,Desert Memories Photo Booths,6,7,0.8571,Events,1.7143,20,27.8571,290.63,54.0000
"Salt Lake City-Provo-Orem, UT",6906,Wasatch Fab and Machine,,,,Manufacturing,1.0000,17,5.2000,,
"Salt Lake City-Provo-Orem, UT",6907,Andersen’s Crazy Candy,3384,3974,0.8515,Warehouse,7.4569,14,1.5835,116826.21,0.1275
"Salt Lake City-Provo-Orem, UT",6915,Intercon Inc,53,53,1.0000,Warehouse,1.0545,17,12.5455,2472.66,1.3830
"Dallas-Fort Worth, TX-OK",6920,Cafe Mila,7,8,0.8750,Food Services,1.1538,16,2.8462,204.15,1.2000
All Other Markets Combined,6933,GSC Specialty Contractors,395,452,0.8739,Construction,2.4354,17.980861244019138,4.3254,17341.01,1.1591
All Other Markets Combined,6935,Residence Inn by Marriott Downtown Boise City Center,,,,Food Services,1.0000,10.714285714285714,3.5714,,
All Other Markets Combined,6936,Rigility Surveillance Solutions,1,2,0.5000,Technology,2.0000,17,2.0000,34.63,
All Other Markets Combined,6942,Samanco Construction,1,1,1.0000,Construction,1.0000,19,14.5000,12.84,
"Dallas-Fort Worth, TX-OK",6950,Q Corporation,455,594,0.7660,Technology,2.3394,17.222727272727273,7.9515,21452.76,0.9779
All Other Markets Combined,6956,ServiceMaster Clean Raleigh,32,39,0.8205,Janitorial,2.0000,16.727272727272727,4.6818,1281.45,4.7778
All Other Markets Combined,6958,Jackalope,10,13,0.7692,Entertainment,4.0000,17,3.1429,281.48,0.5000
All Other Markets Combined,6959,"Maison Culinaire, Inc.",3,3,1.0000,Food Services,1.0000,17,5.1429,134.77,1.0000
"Las Vegas-Henderson, NV",6960,Kodi Collective ,130,141,0.9220,Technology,2.4237,14.80084745762712,3.7966,4550.52,0.9818
All Other Markets Combined,6963,1-800 WATER DAMAGE of North Fulton ,277,289,0.9585,Construction,1.4341,17.009646302250804,5.0675,10973.17,0.9362
All Other Markets Combined,6966,Jsquared Interior Staging & Design,21,21,1.0000,Real Estate,1.0000,16.5,14.4286,867.58,3.5000
All Other Markets Combined,6967,MitchellCasteel Catering A Fine Catered Affair,122,135,0.9037,Events,1.2571,17.185714285714287,6.9929,2919.71,1.9468
"Dallas-Fort Worth, TX-OK",6968,Mrara Enterprises LLC,5,5,1.0000,Janitorial,1.4286,18.142857142857142,11.2143,31.78,48.2500
"Dallas-Fort Worth, TX-OK",6972,Frisco RoughRiders,25,26,0.9615,Entertainment,13.0000,15,2.5000,463.2,1.0000
"Dallas-Fort Worth, TX-OK",6975,Diamond Oaks Country Club,14,14,1.0000,Food Services,1.0769,15.923076923076923,4.9231,489.79,9.7273
All Other Markets Combined,6976,Chinelos Catering ,,,,Food Services,1.0000,15,3.5000,,
All Other Markets Combined,6979,Manning Transfer Inc.,,,,Warehouse,1.0000,17,2.0000,,
All Other Markets Combined,6982,Nippon Express Newport News,4,4,1.0000,Warehouse,1.0000,17,6.0000,185.94,1.0000
All Other Markets Combined,6983,Everyday Gourmet,10,10,1.0000,Events,1.3750,18.5,6.8750,565.31,0.3333
All Other Markets Combined,6990,Enhanced Roofing Arizona,7,7,1.0000,Construction,1.2000,18.4,3.2000,342.66,3.7500
All Other Markets Combined,6998,KASPER’S BBQ,,,,Food Services,1.0000,12,5.3333,,
All Other Markets Combined,7000,Weddings by Reema ,25,25,1.0000,Events,4.3333,17,5.6667,517.42,0.6667
All Other Markets Combined,7004,Rebath of Tucson,2,2,1.0000,Construction,2.0000,17,12.5000,60.11,
All Other Markets Combined,7005,EVENTS HAPPEN ,8,9,0.8889,Events,3.0000,18.8,19.4000,380.26,15.0000
"Las Vegas-Henderson, NV",7014,The Cookie Bar,,,,Food Services,1.0000,12,11.0000,,
All Other Markets Combined,7024,Infinity Productions ,23,25,0.9200,Events,8.0000,15,2.6667,756,0.0000
All Other Markets Combined,7032,Bedrock MFG ,,,,Manufacturing,3.0000,15,18.0000,,
"Dallas-Fort Worth, TX-OK",7033,B4 Barbeque & Boba,,,,Food Services,1.0000,15,2.0000,,
All Other Markets Combined,7036,Wright Choice Construction LLC,4,4,1.0000,Construction,1.0000,16.8125,5.6875,119.99,19.0000
"Dallas-Fort Worth, TX-OK",7040,Dallas Stage Scenery,1,2,0.5000,Manufacturing,2.0000,18,184.0000,31.5,
All Other Markets Combined,7041,Spotlight Events,10,10,1.0000,Entertainment,1.4545,16,3.0909,258.35,18.2000
All Other Markets Combined,7047,VEGEISTA,5,5,1.0000,Food Services,1.0000,15,5.1667,102.84,41.0000
"Salt Lake City-Provo-Orem, UT",7063,Utah Warriors Rugby,40,42,0.9524,Entertainment,4.8571,15,3.0000,1072.7,9.0000
All Other Markets Combined,7066,RBC Homes,10,11,0.9091,Construction,3.5000,15,1.2500,286.22,0.5000
"Las Vegas-Henderson, NV",7075,Roc Street,,,,Retail,1.0000,14,8.0000,,
All Other Markets Combined,7076,Precise Completion LLC,28,29,0.9655,Construction,6.2857,16.142857142857142,3.1429,1248.03,1.5000
"Dallas-Fort Worth, TX-OK",7077,DEV Distribution LLC,,,,Manufacturing,3.0000,15,2.5000,,
All Other Markets Combined,7078,Jay and J Vending,6,7,0.8571,Food Services,1.7500,10.875,6.1250,50.9,4.6667
All Other Markets Combined,7082,Rendezvous Gilbert AZ,35,48,0.7292,Retail,7.2222,17,3.8889,1553.78,1.0000
"Dallas-Fort Worth, TX-OK",7085,Texas Teacups,27,30,0.9000,Janitorial,1.1395,14.44186046511628,4.4651,677.35,5.8500
All Other Markets Combined,7089,Cassie Moments Catering ,,,,Food Services,2.0000,17,4.0000,,
All Other Markets Combined,7092,"BCT Builders, LLC",,,,Construction,2.0000,17,69.3333,,
All Other Markets Combined,7102,Venta Furnishings,18,18,1.0000,Retail,1.0000,17.08,2.4400,984.86,7.7500
All Other Markets Combined,7103,"Core Products Group, LLC",,,,Warehouse,1.0000,15,33.5294,,
All Other Markets Combined,7104,The Engine House,,,,Hospitality,1.0000,13,5.0000,,
All Other Markets Combined,7106,I.Q. Electric,1,1,1.0000,Construction,1.0000,17,5.5000,37.7,
"Dallas-Fort Worth, TX-OK",7107,Old 75 Beer Garden,58,60,0.9667,Hospitality,2.3462,18.615384615384617,3.0769,3056.44,0.2857
"Salt Lake City-Provo-Orem, UT",7109,Doordash DashMart - West Jordan,33,33,1.0000,Warehouse,1.0286,18.085714285714285,1.2286,1500.95,6.7037
All Other Markets Combined,7113,SeaQualizer,33,33,1.0000,Manufacturing,1.0250,15,4.1500,1282.82,3.1935
All Other Markets Combined,7115,Great Lakes Production Support / A M Industries,25,27,0.9259,Manufacturing,1.3182,15.068181818181818,4.3409,901.51,5.8500
All Other Markets Combined,7118,"Town of Forest Heights, Maryland",133,145,0.9172,Office Admin,1.9318,16.920454545454547,6.6591,6428.11,2.9063
All Other Markets Combined,7119,SHINKO HIBACHI & BOBA,8,8,1.0000,Food Services,1.0000,11,3.6364,132.9,2.1429
All Other Markets Combined,7124,FreshLyfe Cafe & Catering,3,3,1.0000,Food Services,1.0000,17.076923076923077,16.5385,62.66,3.5000
"Dallas-Fort Worth, TX-OK",7126,Reliable Installs LLC ,13,13,1.0000,Construction,1.2727,16.09090909090909,1.9091,295.06,16.0000
"Salt Lake City-Provo-Orem, UT",7128,Roto Aire,,,,Warehouse,1.0000,17,4.4286,,
All Other Markets Combined,7144,"S&S Production Services, LLC",55,62,0.8871,Entertainment,2.3784,18.7027027027027,5.8378,1562.03,7.2083
"Salt Lake City-Provo-Orem, UT",7149,Monster Bounce,164,269,0.6097,Events,5.2439,13.300813008130081,12.0976,4455.5,3.4884
All Other Markets Combined,7150,Paul Davis North Atlanta ,,,,Construction,1.0000,14,2.5000,,
All Other Markets Combined,7161,"Limar USA, LLC",12,13,0.9231,Warehouse,3.2500,19,4.2500,542.84,0.6667
All Other Markets Combined,7162,Clinical Resource Support Associates,2,2,1.0000,Medical,2.0000,15,9.0000,73.38,
"Salt Lake City-Provo-Orem, UT",7164,Errand,5,7,0.7143,Delivery,3.5000,14,2.0000,56.36,21.0000
All Other Markets Combined,7166,Landshark Bar & Grill,8,9,0.8889,Hospitality,1.0769,18,6.1538,250.16,22.5714
"Dallas-Fort Worth, TX-OK",7167,Integrity Branding,3,4,0.7500,Manufacturing,1.6667,15,2.0000,93.25,1.0000
"Las Vegas-Henderson, NV",7168,TSNET,26,27,0.9630,Events,1.5333,16.066666666666666,12.8667,965.4,11.6471
All Other Markets Combined,7173,Farmer Development,13,14,0.9286,Construction,1.2308,20,9.3846,686,8.0000
"Dallas-Fort Worth, TX-OK",7174,Guaranteed Hydromulch LLC ,9,9,1.0000,Construction,1.1111,15,2.6667,417.13,1.1429
"Dallas-Fort Worth, TX-OK",7176,Medina Imports,9,10,0.9000,Warehouse,2.1667,15,2.0000,233.44,39.3333
All Other Markets Combined,7185,"Inner Arbor Trust, Inc. (Merriweather Park at Symphony Woods)",31,45,0.6889,Events,10.0000,19.142857142857142,21.7143,2471.19,9.4000
All Other Markets Combined,7190,Dave & Buster's Marietta,6,7,0.8571,Food Services,3.5000,13.75,2.7500,162.75,0.0000
All Other Markets Combined,7192,Dave & buster's Alpharetta,,,,Entertainment,1.0000,12,3.0000,,
All Other Markets Combined,7193,"Arizona Environments, Inc",12,13,0.9231,Construction,1.2609,18,6.4783,397.22,5.4286
All Other Markets Combined,7195,A Taste of Nostalgia Cereal Bar LLC,10,10,1.0000,Food Services,1.1538,12,0.1538,238.5,2.2222
All Other Markets Combined,7196,"Paideia Academies, Inc.",12,13,0.9231,Janitorial,1.7500,18.666666666666668,14.0000,436.36,13.4286
All Other Markets Combined,7217,Clean Bee Cleaning Solutions ,6,6,1.0000,Janitorial,1.5000,18.666666666666668,10.0000,115.94,33.5000
All Other Markets Combined,7225,A Sharper Palate Catering and Events,17,18,0.9444,Food Services,1.2500,17.583333333333332,7.5000,721.17,12.1000
All Other Markets Combined,7226,STC Soul Joint,3,3,1.0000,Food Services,1.0000,14,3.6000,69.74,3.0000
"Salt Lake City-Provo-Orem, UT",7229,Pestie,207,214,0.9673,Warehouse,3.3438,14.25,1.0781,8071.5,3.1607
All Other Markets Combined,7232,Horizons America ,,,,Warehouse,1.0000,15.5,3.5000,,
All Other Markets Combined,7235,"Edible Arrangements (Flower Mound, Texas)",40,41,0.9756,Food Services,2.1176,15,2.4706,1413.58,0.0000
"Salt Lake City-Provo-Orem, UT",7238,"Edible Arrangements (Farmington, Utah)",12,12,1.0000,Food Services,3.2500,15,2.2500,550.62,1.0000
All Other Markets Combined,7240,magicbydavid Inflatables,3,3,1.0000,Entertainment,1.0000,16,5.2500,74.24,17.5000
"Salt Lake City-Provo-Orem, UT",7243,Goldcrest Homes,8,8,1.0000,Construction,3.5000,17,7.5000,474.3,1.0000
"Dallas-Fort Worth, TX-OK",7244,Surface2Surface North Texas,3,3,1.0000,Construction,3.0000,17,1.0000,116.03,
"Dallas-Fort Worth, TX-OK",7246,Top 2 Bottom Cleaning Services ,6,6,1.0000,Janitorial,2.5000,18.5,2.5000,176.58,22.0000
"Salt Lake City-Provo-Orem, UT",7249,Mountain Bloom,66,71,0.9296,Warehouse,5.4615,15,3.2308,2321.44,2.0000
"Dallas-Fort Worth, TX-OK",7251,Edible Arrangements - Store#165,9,9,1.0000,Food Services,1.7273,12,5.5455,256.31,1.3333
"Salt Lake City-Provo-Orem, UT",7252,Artec Industries,54,55,0.9818,Manufacturing,1.6071,15,2.8214,2262.35,3.9286
All Other Markets Combined,7255,"Edible Arrangements (Marietta, Ga)",6,10,0.6000,Food Services,3.0000,11,5.7857,139.37,1.2000
"Dallas-Fort Worth, TX-OK",7256,MARKITPLACE,,,,Warehouse,1.0000,15,3.3333,,
All Other Markets Combined,7257,Samaritan Cafe ,2,2,1.0000,Food Services,1.0000,13.714285714285714,5.2857,67.16,126.0000
"Salt Lake City-Provo-Orem, UT",7259,Thornton Plastics,2,2,1.0000,Manufacturing,1.0000,16,6.0000,75.72,2.0000
All Other Markets Combined,7275,salmon group inc.,16,18,0.8889,Sales,2.0000,17,4.3333,504.73,1.1250
"Dallas-Fort Worth, TX-OK",7276,American Adventure Insurance,10,10,1.0000,Sales,1.0000,17,2.4545,429.31,7.2222
"Salt Lake City-Provo-Orem, UT",7280,Sensorium Labs,1,1,1.0000,Manufacturing,1.0000,15,4.5000,18.38,
All Other Markets Combined,7284,Raleigh Windows and Doors ,2,2,1.0000,Construction,1.0000,16.333333333333332,2.3333,63.4,63.0000
All Other Markets Combined,7285,Cre8tive Maintenance LLC,1,1,1.0000,Janitorial,1.0000,11,5.0000,28.16,
"Las Vegas-Henderson, NV",7297,Junk Removal Heroes - Las Vegas,,,,Construction,1.0000,20,1.0000,,
All Other Markets Combined,7300,Village Bakehouse,29,29,1.0000,Food Services,1.0000,15.647058823529411,10.1765,1008.17,5.3600
All Other Markets Combined,7306,Emerald City Catering,9,11,0.8182,Food Services,1.5556,17,4.8889,283.94,13.6667
All Other Markets Combined,7307,OVM with AnnieMac Home Mortgage,5,6,0.8333,Real Estate,3.0000,17,1.0000,139.52,0.0000
"Las Vegas-Henderson, NV",7309,Fan Rebellion,4,4,1.0000,Events,2.0000,25,0.0000,140,
"Salt Lake City-Provo-Orem, UT",7314,ShipHero Salt Lake,16,17,0.9412,Warehouse,2.2500,15.833333333333334,3.7500,468.67,6.0000
All Other Markets Combined,7324,Omar's Carriage House,5,7,0.7143,Hospitality,7.0000,15,23.0000,286.13,
All Other Markets Combined,7325,Leave it to Meeka,1,1,1.0000,Events,1.0000,16,1.5000,49.86,
All Other Markets Combined,7327,Koala Insulation of North San Antonio ,4,4,1.0000,Construction,1.6667,17.333333333333332,2.0000,174.24,1.0000
"Salt Lake City-Provo-Orem, UT",7332,Sunny Side Party Rentals ,31,38,0.8158,Events,2.9091,16.045454545454547,31.5909,1158.52,12.8571
All Other Markets Combined,7334,Itradeclothing LLC,2,3,0.6667,Warehouse,1.3333,10.666666666666666,6.6667,59.56,1.0000
All Other Markets Combined,7336,"Consurco, Inc.",553,573,0.9651,Construction,3.3582,19.64179104477612,5.1567,36019.45,1.2033
All Other Markets Combined,7338,Nashscapes,14,15,0.9333,Construction,1.4643,18.321428571428573,10.3571,639.53,7.5000
All Other Markets Combined,7339,Edible Arrangements Roswell,2,2,1.0000,Food Services,1.0000,11,1.5000,51.83,0.0000
"Salt Lake City-Provo-Orem, UT",7345,Open Concept Renovation,,,,Construction,2.0000,17,5.0000,,
"Dallas-Fort Worth, TX-OK",7347,Very Good Manufacturing Inc.,58,59,0.9831,Manufacturing,1.2167,17.8,6.8000,1935.1,1.4706
"Salt Lake City-Provo-Orem, UT",7348,Systemic Formulas,59,59,1.0000,Manufacturing,1.0149,18.686567164179106,8.1194,1739.47,3.0877
All Other Markets Combined,7350,Pineapple Contracts,45,51,0.8824,Retail,2.8000,24.75,3.1500,2238.73,7.0000
"Salt Lake City-Provo-Orem, UT",7352,Auburn Pharmaceutical Salt Lake,509,552,0.9221,Warehouse,3.6829,16.25,6.7317,12063.67,0.9859
All Other Markets Combined,7360,Westwood Country Club ,21,21,1.0000,Food Services,1.0000,16.6,7.3600,966.37,2.2857
"Salt Lake City-Provo-Orem, UT",7363,Shell Roni Catering,8,9,0.8889,Food Services,1.3750,19.25,7.6250,508.46,15.2000
"Salt Lake City-Provo-Orem, UT",7366,Earth Harbor Naturals,312,354,0.8814,Manufacturing,2.4788,14,1.3636,10675.1,1.0725
All Other Markets Combined,7368,Palate Catering ,6,6,1.0000,Food Services,2.5000,17,3.0000,214.21,5.0000
All Other Markets Combined,7374,Eco Custom Homes,,,,Construction,1.0000,20,5.0000,,
All Other Markets Combined,7375,Sparkle Wash Nashville,,,,Construction,1.0000,20,25.5000,,
All Other Markets Combined,7376,Trinity Occasions LLC,1,2,0.5000,Events,2.0000,15,7.3333,10.5,
"Salt Lake City-Provo-Orem, UT",7377,Ogden Eccles Conference Center,38,42,0.9048,Food Services,5.2857,17,5.0000,1241.46,27.5000
All Other Markets Combined,7378,Prop Moving Co.,98,120,0.8167,Janitorial,2.0704,16.93661971830986,3.1972,2217.41,2.5882
All Other Markets Combined,7381,Staff2U,4,25,0.1600,Hospitality,8.3333,13.666666666666666,3.0000,182.87,0.0000
All Other Markets Combined,7384,Been there done that improvements ,28,41,0.6829,Janitorial,1.9701,13.791044776119403,34.5075,384,4.0000
All Other Markets Combined,7387,IFL MIA LLC,4,4,1.0000,Warehouse,1.0000,17.5,7.3571,174.62,2.0000
All Other Markets Combined,7388,Blue Kangaroo Packoutz of Central Georgia,117,137,0.8540,Warehouse,2.4130,17,6.0109,3673.68,2.8772
"Salt Lake City-Provo-Orem, UT",7394,Performance Insulation,40,44,0.9091,Manufacturing,1.2500,16.5,5.6667,2004.06,5.4643
All Other Markets Combined,7399,Redline Services LLC,41,67,0.6119,Events,6.0000,15.2,83.3000,1524.68,17.1667
All Other Markets Combined,7401,Huskey's Kitchen,194,216,0.8981,Food Services,1.4375,8.604166666666666,2.5417,3681.65,0.8803
All Other Markets Combined,7402,Lone Eagle Investing LLC,13,16,0.8125,Construction,2.1429,17,2.5714,689.04,1.0000
All Other Markets Combined,7408,JB Design & Remodeling,49,51,0.9608,Construction,2.4074,17.37037037037037,2.8519,2705.62,3.5556
All Other Markets Combined,7411,Nadeau Furniture - Miami,70,76,0.9211,Warehouse,2.7586,16,2.5517,2431.5,6.1538
All Other Markets Combined,7413,B.A.C.H Land Development,10,11,0.9091,Construction,1.8000,18,7.6000,467.6,7.8000
All Other Markets Combined,7417,Hormann LLC,207,242,0.8554,Warehouse,2.1232,17,5.2754,6833.25,1.5179
All Other Markets Combined,7419,"Headlee Roofing Co., Inc.",37,47,0.7872,Construction,2.6818,15,5.2273,1538.39,1.6875
All Other Markets Combined,7420,1-800 Water Damage of Pearland and League city,2,2,1.0000,Construction,1.8333,16,0.6667,50.67,2.0000
All Other Markets Combined,7421,TSI Installations,2,2,1.0000,Construction,2.0000,15,5.0000,81.12,
All Other Markets Combined,7423,WBN Home Improvement Specialists,4,6,0.6667,Construction,1.6000,12,5.0000,104.02,1.0000
All Other Markets Combined,7424,Snax,,,,Food Services,2.0000,15,17.0000,,
All Other Markets Combined,7446,Green Roof Solutions,16,16,1.0000,Manufacturing,2.6000,17,3.0000,661.08,1.7500
"Salt Lake City-Provo-Orem, UT",7455,Magnum Bikes,6,6,1.0000,Warehouse,1.3333,17,2.5000,196.69,4.3333
"Salt Lake City-Provo-Orem, UT",7456,Lakeshore Plastics,15,15,1.0000,Manufacturing,1.0000,16.476190476190474,6.8571,561.63,5.5714
All Other Markets Combined,7458,B&B Quality Building Restoration,1,1,1.0000,Construction,1.0000,18,2.3333,50.28,
All Other Markets Combined,7461,Lazy Oaf Lounge,1,1,1.0000,Food Services,1.0000,17,4.0000,48.5,
All Other Markets Combined,7469,Northern Stampings Inc,58,60,0.9667,Manufacturing,1.0345,17.597701149425287,12.6667,2887.71,2.6182
All Other Markets Combined,7470,Auburn,163,228,0.7149,Warehouse,3.6197,14.154929577464788,5.5493,2971.97,1.4098
"Dallas-Fort Worth, TX-OK",7471,Salt & Pepper Catering,1,1,1.0000,Food Services,2.0000,19,32.5000,36.75,
"Dallas-Fort Worth, TX-OK",7475,Tasty Paella,1,1,1.0000,Food Services,1.0000,16,1.0000,25.92,
"Dallas-Fort Worth, TX-OK",7477,Alexis Event Venue,,,,Events,6.0000,15,8.0000,,
"Dallas-Fort Worth, TX-OK",7478,KHYI,30,30,1.0000,Events,6.3333,15,5.6667,1220.3,0.5000
"Las Vegas-Henderson, NV",7483,"Battle Born Burgers, LLC",56,72,0.7778,Food Services,2.2250,13.775,6.0250,1556.59,4.9630
"Dallas-Fort Worth, TX-OK",7499,Pampered Pooch Events,5,5,1.0000,Events,2.0000,15,10.5000,114.03,47.0000
"Salt Lake City-Provo-Orem, UT",7510,Limitless Fulfillment,4,4,1.0000,Warehouse,1.0000,15,1.8000,87.49,3.3333
"Dallas-Fort Worth, TX-OK",7511,Greedys Burgers LLC ,8,8,1.0000,Food Services,1.0000,13,1.9000,122.93,15.4286
All Other Markets Combined,7514,Jenkins Restorations - Norcross/Atlanta ,,,,Construction,1.0000,17,7.0000,,
All Other Markets Combined,7515,Pet Supplies Plus Telfair Sugar Land,1,1,1.0000,Retail,1.0000,15.666666666666666,2.3333,19.6,
All Other Markets Combined,7516,Stay Golden,6,6,1.0000,Food Services,1.0000,16,2.2500,145.95,8.2000
All Other Markets Combined,7519,Millennial Eatz LLC.,7,7,1.0000,Food Services,3.0000,16,4.0000,194.87,50.0000
All Other Markets Combined,7525,Werner Final Mile,,,,Warehouse,1.0000,16,4.0000,,
All Other Markets Combined,7528,Water Damage Pros TN LLC,2,3,0.6667,Janitorial,3.0000,17,3.0000,56.53,
All Other Markets Combined,7531,Jamillahs Decor ,2,3,0.6667,Events,3.0000,15,4.0000,44,
"Salt Lake City-Provo-Orem, UT",7544,Egyptian Theatre,3,4,0.7500,Performance Arts,4.0000,17,20.0000,58.44,
All Other Markets Combined,7553,Twin Lakes Golf Club,12,20,0.6000,Food Services,1.5455,17.636363636363637,3.3636,537.72,12.4000
"Las Vegas-Henderson, NV",7555,Gone Junkin vegas,6,6,1.0000,Construction,1.5000,15.666666666666666,2.0000,233.79,67.0000
"Salt Lake City-Provo-Orem, UT",7559,Anodizing & Metal Coatings,3,3,1.0000,Manufacturing,1.0000,15,3.5000,125.25,2.0000
"Dallas-Fort Worth, TX-OK",7560,Manifest Commerce,,,,Warehouse,5.0000,16,45.5000,,
All Other Markets Combined,7562,Thorne Electric,9,9,1.0000,Warehouse,1.0000,15.387096774193548,6.0000,395.2,8.1250
"Salt Lake City-Provo-Orem, UT",7572,This Is The Place Heritage Park,2,2,1.0000,Events,1.0000,15,6.0000,74.56,0.0000
All Other Markets Combined,7579,Hormann Innovative Door Systems,44,52,0.8462,Warehouse,1.7105,16.86842105263158,5.2632,1828.61,2.2857
All Other Markets Combined,7581,Preferred Food Service Design & Supply,,,,Warehouse,2.0000,17,0.0000,,
"Dallas-Fort Worth, TX-OK",7582,Cimarron Court,2,2,1.0000,Office Admin,1.0000,15,3.3333,66,3.0000
All Other Markets Combined,7583,Party at the Moontower Event Rentals ,,,,Events,1.0000,21,26.5000,,
All Other Markets Combined,7588,"Gateway Distribution, LLC",33,47,0.7021,Warehouse,1.4167,15,35.7778,1431.1,1.7600
"Dallas-Fort Worth, TX-OK",7589,Tote Sytems International,12,12,1.0000,Manufacturing,4.0000,15,19.5000,506.46,1.0000
All Other Markets Combined,7595,DOMICOVE INC,1,1,1.0000,Manufacturing,1.0000,12,5.0000,0,
"Salt Lake City-Provo-Orem, UT",7596,Hulk Movers and Cleaning Services,2,2,1.0000,Delivery,1.0000,17,5.2000,71.4,0.0000
All Other Markets Combined,7612,Shield's Pizza,,,,Food Services,1.0000,11,2.0000,,
All Other Markets Combined,7619,Quantum Business & Entertainment Services,10,11,0.9091,Janitorial,2.0000,17,7.5000,163.12,2.3333
All Other Markets Combined,7620,Viacon Inc.,,,,Construction,2.0533,18.5,57.0000,,
All Other Markets Combined,7621,PrettyBarb Collection,1,1,1.0000,Retail,1.0000,17,1.0000,0,
